slot,dataset,attachment_point,requests,hop_budget,min_hop,reason
1044,1,5,1,1,inf,uncovered_within_hop_budget
1044,1,8,1,1,inf,uncovered_within_hop_budget
1044,3,4,1,1,inf,uncovered_within_hop_budget
1044,3,5,1,1,inf,uncovered_within_hop_budget
1044,3,8,1,1,inf,uncovered_within_hop_budget
1044,3,1,1,1,inf,uncovered_within_hop_budget
1044,4,4,1,1,inf,uncovered_within_hop_budget
1044,4,3,1,1,inf,uncovered_within_hop_budget
1044,4,6,1,1,inf,uncovered_within_hop_budget
1044,5,2,2,1,inf,uncovered_within_hop_budget
1044,5,4,1,1,inf,uncovered_within_hop_budget
1044,5,5,1,1,inf,uncovered_within_hop_budget
1044,5,8,1,1,inf,uncovered_within_hop_budget
1044,5,3,1,1,inf,uncovered_within_hop_budget
1044,6,4,1,1,inf,uncovered_within_hop_budget
1044,6,6,1,1,inf,uncovered_within_hop_budget
1044,7,2,3,1,inf,uncovered_within_hop_budget
1044,8,7,1,1,inf,uncovered_within_hop_budget
1045,0,1,1,1,inf,uncovered_within_hop_budget
1045,0,2,1,1,inf,uncovered_within_hop_budget
1045,0,4,1,1,inf,uncovered_within_hop_budget
1045,0,7,1,1,inf,uncovered_within_hop_budget
1045,1,1,1,1,inf,uncovered_within_hop_budget
1045,1,4,1,1,inf,uncovered_within_hop_budget
1045,1,0,1,1,inf,uncovered_within_hop_budget
1045,1,3,1,1,inf,uncovered_within_hop_budget
1045,1,5,1,1,inf,uncovered_within_hop_budget
1045,2,1,1,1,inf,uncovered_within_hop_budget
1045,2,2,1,1,inf,uncovered_within_hop_budget
1045,3,1,1,1,inf,uncovered_within_hop_budget
1045,3,0,1,1,inf,uncovered_within_hop_budget
1045,4,2,1,1,inf,uncovered_within_hop_budget
1045,4,4,1,1,inf,uncovered_within_hop_budget
1045,5,2,1,1,inf,uncovered_within_hop_budget
1045,5,4,2,1,inf,uncovered_within_hop_budget
1045,5,0,1,1,inf,uncovered_within_hop_budget
1045,5,3,2,1,inf,uncovered_within_hop_budget
1045,5,5,1,1,inf,uncovered_within_hop_budget
1045,6,1,1,1,inf,uncovered_within_hop_budget
1045,7,1,1,1,inf,uncovered_within_hop_budget
1045,7,2,1,1,inf,uncovered_within_hop_budget
1045,7,7,1,1,inf,uncovered_within_hop_budget
1045,7,8,1,1,inf,uncovered_within_hop_budget
1045,8,1,1,1,inf,uncovered_within_hop_budget
1045,8,2,2,1,inf,uncovered_within_hop_budget
1045,8,4,1,1,inf,uncovered_within_hop_budget
1045,8,7,1,1,inf,uncovered_within_hop_budget
1045,8,3,2,1,inf,uncovered_within_hop_budget
1045,8,8,1,1,inf,uncovered_within_hop_budget
1045,8,6,4,1,inf,uncovered_within_hop_budget
1046,0,0,2,1,inf,uncovered_within_hop_budget
1046,0,2,1,1,inf,uncovered_within_hop_budget
1046,0,4,3,1,inf,uncovered_within_hop_budget
1046,0,5,3,1,inf,uncovered_within_hop_budget
1046,0,6,1,1,inf,uncovered_within_hop_budget
1046,0,8,1,1,inf,uncovered_within_hop_budget
1046,0,9,1,1,inf,uncovered_within_hop_budget
1046,1,0,1,1,inf,uncovered_within_hop_budget
1046,1,2,2,1,inf,uncovered_within_hop_budget
1046,1,4,2,1,inf,uncovered_within_hop_budget
1046,1,5,1,1,inf,uncovered_within_hop_budget
1046,1,1,1,1,inf,uncovered_within_hop_budget
1046,1,3,2,1,inf,uncovered_within_hop_budget
1046,2,0,1,1,inf,uncovered_within_hop_budget
1046,3,0,1,1,inf,uncovered_within_hop_budget
1046,3,2,1,1,inf,uncovered_within_hop_budget
1046,3,4,1,1,inf,uncovered_within_hop_budget
1046,3,5,2,1,inf,uncovered_within_hop_budget
1046,3,8,1,1,inf,uncovered_within_hop_budget
1046,3,1,5,1,inf,uncovered_within_hop_budget
1046,3,3,1,1,inf,uncovered_within_hop_budget
1046,4,0,2,1,inf,uncovered_within_hop_budget
1046,4,2,2,1,inf,uncovered_within_hop_budget
1046,4,4,3,1,inf,uncovered_within_hop_budget
1046,4,5,1,1,inf,uncovered_within_hop_budget
1046,4,6,3,1,inf,uncovered_within_hop_budget
1046,4,9,2,1,inf,uncovered_within_hop_budget
1046,4,1,3,1,inf,uncovered_within_hop_budget
1046,5,4,3,1,inf,uncovered_within_hop_budget
1046,5,1,2,1,inf,uncovered_within_hop_budget
1046,6,2,3,1,inf,uncovered_within_hop_budget
1046,6,1,1,1,inf,uncovered_within_hop_budget
1046,6,3,1,1,inf,uncovered_within_hop_budget
1046,6,7,1,1,inf,uncovered_within_hop_budget
1046,7,2,1,1,inf,uncovered_within_hop_budget
1046,7,1,1,1,inf,uncovered_within_hop_budget
1046,7,3,2,1,inf,uncovered_within_hop_budget
1046,8,2,1,1,inf,uncovered_within_hop_budget
1046,8,4,4,1,inf,uncovered_within_hop_budget
1046,8,5,1,1,inf,uncovered_within_hop_budget
1046,8,6,1,1,inf,uncovered_within_hop_budget
1046,8,8,1,1,inf,uncovered_within_hop_budget
1046,8,1,1,1,inf,uncovered_within_hop_budget
1047,0,1,4,1,inf,uncovered_within_hop_budget
1047,0,2,2,1,inf,uncovered_within_hop_budget
1047,0,3,2,1,inf,uncovered_within_hop_budget
1047,0,4,2,1,inf,uncovered_within_hop_budget
1047,0,5,1,1,inf,uncovered_within_hop_budget
1047,0,9,2,1,inf,uncovered_within_hop_budget
1047,1,1,3,1,inf,uncovered_within_hop_budget
1047,1,2,2,1,inf,uncovered_within_hop_budget
1047,1,3,1,1,inf,uncovered_within_hop_budget
1047,1,5,1,1,inf,uncovered_within_hop_budget
1047,1,9,1,1,inf,uncovered_within_hop_budget
1047,1,0,1,1,inf,uncovered_within_hop_budget
1047,1,8,2,1,inf,uncovered_within_hop_budget
1047,2,2,1,1,inf,uncovered_within_hop_budget
1047,2,3,1,1,inf,uncovered_within_hop_budget
1047,2,9,1,1,inf,uncovered_within_hop_budget
1047,3,1,3,1,inf,uncovered_within_hop_budget
1047,3,2,1,1,inf,uncovered_within_hop_budget
1047,3,3,1,1,inf,uncovered_within_hop_budget
1047,3,4,2,1,inf,uncovered_within_hop_budget
1047,3,9,2,1,inf,uncovered_within_hop_budget
1047,3,0,1,1,inf,uncovered_within_hop_budget
1047,3,6,1,1,inf,uncovered_within_hop_budget
1047,4,2,3,1,inf,uncovered_within_hop_budget
1047,4,8,1,1,inf,uncovered_within_hop_budget
1047,4,6,1,1,inf,uncovered_within_hop_budget
1047,4,7,1,1,inf,uncovered_within_hop_budget
1047,5,1,2,1,inf,uncovered_within_hop_budget
1047,5,2,1,1,inf,uncovered_within_hop_budget
1047,5,4,1,1,inf,uncovered_within_hop_budget
1047,5,7,1,1,inf,uncovered_within_hop_budget
1047,6,3,1,1,inf,uncovered_within_hop_budget
1047,6,5,1,1,inf,uncovered_within_hop_budget
1047,6,8,2,1,inf,uncovered_within_hop_budget
1047,6,6,1,1,inf,uncovered_within_hop_budget
1047,7,1,3,1,inf,uncovered_within_hop_budget
1047,7,2,2,1,inf,uncovered_within_hop_budget
1047,7,4,2,1,inf,uncovered_within_hop_budget
1047,7,9,1,1,inf,uncovered_within_hop_budget
1047,8,1,2,1,inf,uncovered_within_hop_budget
1047,8,3,1,1,inf,uncovered_within_hop_budget
1047,8,4,2,1,inf,uncovered_within_hop_budget
1047,8,5,1,1,inf,uncovered_within_hop_budget
1047,8,8,1,1,inf,uncovered_within_hop_budget
1047,8,7,1,1,inf,uncovered_within_hop_budget
1048,0,2,1,1,inf,uncovered_within_hop_budget
1048,0,5,1,1,inf,uncovered_within_hop_budget
1048,0,6,1,1,inf,uncovered_within_hop_budget
1048,0,7,1,1,inf,uncovered_within_hop_budget
1048,0,9,1,1,inf,uncovered_within_hop_budget
1048,1,7,4,1,inf,uncovered_within_hop_budget
1048,1,9,1,1,inf,uncovered_within_hop_budget
1048,1,0,2,1,inf,uncovered_within_hop_budget
1048,1,1,3,1,inf,uncovered_within_hop_budget
1048,1,4,1,1,inf,uncovered_within_hop_budget
1048,1,8,1,1,inf,uncovered_within_hop_budget
1048,2,2,2,1,inf,uncovered_within_hop_budget
1048,2,5,2,1,inf,uncovered_within_hop_budget
1048,2,6,1,1,inf,uncovered_within_hop_budget
1048,2,7,2,1,inf,uncovered_within_hop_budget
1048,2,0,1,1,inf,uncovered_within_hop_budget
1048,2,4,1,1,inf,uncovered_within_hop_budget
1048,2,8,1,1,inf,uncovered_within_hop_budget
1048,2,3,1,1,inf,uncovered_within_hop_budget
1048,3,2,1,1,inf,uncovered_within_hop_budget
1048,3,5,1,1,inf,uncovered_within_hop_budget
1048,3,7,1,1,inf,uncovered_within_hop_budget
1048,3,0,2,1,inf,uncovered_within_hop_budget
1048,3,1,2,1,inf,uncovered_within_hop_budget
1048,3,4,2,1,inf,uncovered_within_hop_budget
1048,3,3,2,1,inf,uncovered_within_hop_budget
1048,4,7,2,1,inf,uncovered_within_hop_budget
1048,4,9,1,1,inf,uncovered_within_hop_budget
1048,4,1,1,1,inf,uncovered_within_hop_budget
1048,4,4,1,1,inf,uncovered_within_hop_budget
1048,4,8,2,1,inf,uncovered_within_hop_budget
1048,4,3,3,1,inf,uncovered_within_hop_budget
1048,5,5,1,1,inf,uncovered_within_hop_budget
1048,5,1,2,1,inf,uncovered_within_hop_budget
1048,5,4,3,1,inf,uncovered_within_hop_budget
1048,6,9,1,1,inf,uncovered_within_hop_budget
1048,6,1,2,1,inf,uncovered_within_hop_budget
1048,6,4,1,1,inf,uncovered_within_hop_budget
1048,7,2,1,1,inf,uncovered_within_hop_budget
1048,7,5,2,1,inf,uncovered_within_hop_budget
1048,7,6,1,1,inf,uncovered_within_hop_budget
1048,7,0,1,1,inf,uncovered_within_hop_budget
1048,7,1,1,1,inf,uncovered_within_hop_budget
1048,7,4,2,1,inf,uncovered_within_hop_budget
1048,7,3,1,1,inf,uncovered_within_hop_budget
1048,8,2,2,1,inf,uncovered_within_hop_budget
1048,8,7,1,1,inf,uncovered_within_hop_budget
1048,8,9,2,1,inf,uncovered_within_hop_budget
1048,8,4,3,1,inf,uncovered_within_hop_budget
1048,8,3,1,1,inf,uncovered_within_hop_budget
1049,0,0,1,1,inf,uncovered_within_hop_budget
1049,0,1,1,1,inf,uncovered_within_hop_budget
1049,0,3,1,1,inf,uncovered_within_hop_budget
1049,0,4,1,1,inf,uncovered_within_hop_budget
1049,0,7,3,1,inf,uncovered_within_hop_budget
1049,0,8,1,1,inf,uncovered_within_hop_budget
1049,1,1,1,1,inf,uncovered_within_hop_budget
1049,1,4,1,1,inf,uncovered_within_hop_budget
1049,1,2,1,1,inf,uncovered_within_hop_budget
1049,1,5,1,1,inf,uncovered_within_hop_budget
1049,2,7,2,1,inf,uncovered_within_hop_budget
1049,2,5,1,1,inf,uncovered_within_hop_budget
1049,2,6,1,1,inf,uncovered_within_hop_budget
1049,2,9,1,1,inf,uncovered_within_hop_budget
1049,3,3,1,1,inf,uncovered_within_hop_budget
1049,3,4,1,1,inf,uncovered_within_hop_budget
1049,3,7,1,1,inf,uncovered_within_hop_budget
1049,3,8,2,1,inf,uncovered_within_hop_budget
1049,3,2,1,1,inf,uncovered_within_hop_budget
1049,4,3,2,1,inf,uncovered_within_hop_budget
1049,4,4,2,1,inf,uncovered_within_hop_budget
1049,4,7,1,1,inf,uncovered_within_hop_budget
1049,4,2,3,1,inf,uncovered_within_hop_budget
1049,4,5,1,1,inf,uncovered_within_hop_budget
1049,4,9,3,1,inf,uncovered_within_hop_budget
1049,5,8,1,1,inf,uncovered_within_hop_budget
1049,5,2,1,1,inf,uncovered_within_hop_budget
1049,6,1,2,1,inf,uncovered_within_hop_budget
1049,6,4,1,1,inf,uncovered_within_hop_budget
1049,6,8,1,1,inf,uncovered_within_hop_budget
1049,6,2,1,1,inf,uncovered_within_hop_budget
1049,7,8,1,1,inf,uncovered_within_hop_budget
1049,7,2,1,1,inf,uncovered_within_hop_budget
1049,7,5,2,1,inf,uncovered_within_hop_budget
1049,7,9,1,1,inf,uncovered_within_hop_budget
1049,8,1,3,1,inf,uncovered_within_hop_budget
1049,8,4,3,1,inf,uncovered_within_hop_budget
1049,8,7,1,1,inf,uncovered_within_hop_budget
1049,8,6,1,1,inf,uncovered_within_hop_budget
1050,0,0,2,1,inf,uncovered_within_hop_budget
1050,0,3,1,1,inf,uncovered_within_hop_budget
1050,0,4,1,1,inf,uncovered_within_hop_budget
1050,1,1,2,1,inf,uncovered_within_hop_budget
1050,1,5,2,1,inf,uncovered_within_hop_budget
1050,1,6,1,1,inf,uncovered_within_hop_budget
1050,2,4,1,1,inf,uncovered_within_hop_budget
1050,2,1,1,1,inf,uncovered_within_hop_budget
1050,2,2,1,1,inf,uncovered_within_hop_budget
1050,3,4,1,1,inf,uncovered_within_hop_budget
1050,3,5,1,1,inf,uncovered_within_hop_budget
1050,3,2,1,1,inf,uncovered_within_hop_budget
1050,4,0,1,1,inf,uncovered_within_hop_budget
1050,4,4,1,1,inf,uncovered_within_hop_budget
1050,4,1,2,1,inf,uncovered_within_hop_budget
1050,4,5,1,1,inf,uncovered_within_hop_budget
1050,4,6,1,1,inf,uncovered_within_hop_budget
1050,4,2,1,1,inf,uncovered_within_hop_budget
1050,4,8,2,1,inf,uncovered_within_hop_budget
1050,5,0,1,1,inf,uncovered_within_hop_budget
1050,5,4,1,1,inf,uncovered_within_hop_budget
1050,5,1,2,1,inf,uncovered_within_hop_budget
1050,6,4,2,1,inf,uncovered_within_hop_budget
1050,6,2,1,1,inf,uncovered_within_hop_budget
1050,6,7,1,1,inf,uncovered_within_hop_budget
1050,7,0,1,1,inf,uncovered_within_hop_budget
1050,7,4,1,1,inf,uncovered_within_hop_budget
1050,7,2,1,1,inf,uncovered_within_hop_budget
1050,7,9,1,1,inf,uncovered_within_hop_budget
1050,8,3,1,1,inf,uncovered_within_hop_budget
1050,8,4,1,1,inf,uncovered_within_hop_budget
1050,8,1,1,1,inf,uncovered_within_hop_budget
1050,8,5,1,1,inf,uncovered_within_hop_budget
1050,8,9,1,1,inf,uncovered_within_hop_budget
1051,0,0,1,1,inf,uncovered_within_hop_budget
1051,0,2,1,1,inf,uncovered_within_hop_budget
1051,0,4,1,1,inf,uncovered_within_hop_budget
1051,0,5,1,1,inf,uncovered_within_hop_budget
1051,0,6,2,1,inf,uncovered_within_hop_budget
1051,0,7,1,1,inf,uncovered_within_hop_budget
1051,0,9,1,1,inf,uncovered_within_hop_budget
1051,1,2,2,1,inf,uncovered_within_hop_budget
1051,1,9,2,1,inf,uncovered_within_hop_budget
1051,2,2,1,1,inf,uncovered_within_hop_budget
1051,2,1,1,1,inf,uncovered_within_hop_budget
1051,2,8,1,1,inf,uncovered_within_hop_budget
1051,3,2,1,1,inf,uncovered_within_hop_budget
1051,3,4,1,1,inf,uncovered_within_hop_budget
1051,3,7,2,1,inf,uncovered_within_hop_budget
1051,3,9,1,1,inf,uncovered_within_hop_budget
1051,4,2,2,1,inf,uncovered_within_hop_budget
1051,4,6,2,1,inf,uncovered_within_hop_budget
1051,5,0,1,1,inf,uncovered_within_hop_budget
1051,5,2,1,1,inf,uncovered_within_hop_budget
1051,5,8,1,1,inf,uncovered_within_hop_budget
1051,5,3,1,1,inf,uncovered_within_hop_budget
1051,6,2,2,1,inf,uncovered_within_hop_budget
1051,7,2,2,1,inf,uncovered_within_hop_budget
1051,7,4,1,1,inf,uncovered_within_hop_budget
1051,8,0,1,1,inf,uncovered_within_hop_budget
1051,8,2,1,1,inf,uncovered_within_hop_budget
1051,8,4,2,1,inf,uncovered_within_hop_budget
1051,8,5,2,1,inf,uncovered_within_hop_budget
1051,8,9,1,1,inf,uncovered_within_hop_budget
1051,8,3,1,1,inf,uncovered_within_hop_budget
1051,9,7,1,1,inf,uncovered_within_hop_budget
1052,0,3,1,1,inf,uncovered_within_hop_budget
1052,0,5,1,1,inf,uncovered_within_hop_budget
1052,1,5,1,1,inf,uncovered_within_hop_budget
1052,1,2,2,1,inf,uncovered_within_hop_budget
1052,1,4,1,1,inf,uncovered_within_hop_budget
1052,1,8,2,1,inf,uncovered_within_hop_budget
1052,1,9,1,1,inf,uncovered_within_hop_budget
1052,2,5,1,1,inf,uncovered_within_hop_budget
1052,2,2,1,1,inf,uncovered_within_hop_budget
1052,2,4,1,1,inf,uncovered_within_hop_budget
1052,2,1,1,1,inf,uncovered_within_hop_budget
1052,3,2,1,1,inf,uncovered_within_hop_budget
1052,4,2,1,1,inf,uncovered_within_hop_budget
1052,4,4,1,1,inf,uncovered_within_hop_budget
1052,4,1,2,1,inf,uncovered_within_hop_budget
1052,4,0,1,1,inf,uncovered_within_hop_budget
1052,5,4,2,1,inf,uncovered_within_hop_budget
1052,5,8,3,1,inf,uncovered_within_hop_budget
1052,6,2,1,1,inf,uncovered_within_hop_budget
1052,6,4,1,1,inf,uncovered_within_hop_budget
1052,6,8,1,1,inf,uncovered_within_hop_budget
1052,7,2,1,1,inf,uncovered_within_hop_budget
1052,7,4,1,1,inf,uncovered_within_hop_budget
1052,7,8,1,1,inf,uncovered_within_hop_budget
1052,7,1,1,1,inf,uncovered_within_hop_budget
1052,7,6,1,1,inf,uncovered_within_hop_budget
1052,8,3,1,1,inf,uncovered_within_hop_budget
1052,8,4,2,1,inf,uncovered_within_hop_budget
1052,8,0,1,1,inf,uncovered_within_hop_budget
1052,8,6,1,1,inf,uncovered_within_hop_budget
1053,0,2,1,1,inf,uncovered_within_hop_budget
1053,0,3,1,1,inf,uncovered_within_hop_budget
1053,0,4,1,1,inf,uncovered_within_hop_budget
1053,0,8,1,1,inf,uncovered_within_hop_budget
1053,1,2,2,1,inf,uncovered_within_hop_budget
1053,1,4,2,1,inf,uncovered_within_hop_budget
1053,1,8,1,1,inf,uncovered_within_hop_budget
1053,1,1,2,1,inf,uncovered_within_hop_budget
1053,1,5,1,1,inf,uncovered_within_hop_budget
1053,2,2,1,1,inf,uncovered_within_hop_budget
1053,2,3,1,1,inf,uncovered_within_hop_budget
1053,2,4,1,1,inf,uncovered_within_hop_budget
1053,2,1,1,1,inf,uncovered_within_hop_budget
1053,2,0,1,1,inf,uncovered_within_hop_budget
1053,2,7,1,1,inf,uncovered_within_hop_budget
1053,2,9,1,1,inf,uncovered_within_hop_budget
1053,3,4,1,1,inf,uncovered_within_hop_budget
1053,3,8,1,1,inf,uncovered_within_hop_budget
1053,3,1,1,1,inf,uncovered_within_hop_budget
1053,3,5,1,1,inf,uncovered_within_hop_budget
1053,3,0,1,1,inf,uncovered_within_hop_budget
1053,3,7,1,1,inf,uncovered_within_hop_budget
1053,4,2,2,1,inf,uncovered_within_hop_budget
1053,4,3,1,1,inf,uncovered_within_hop_budget
1053,4,4,4,1,inf,uncovered_within_hop_budget
1053,4,1,2,1,inf,uncovered_within_hop_budget
1053,4,5,1,1,inf,uncovered_within_hop_budget
1053,4,7,1,1,inf,uncovered_within_hop_budget
1053,5,2,2,1,inf,uncovered_within_hop_budget
1053,5,4,1,1,inf,uncovered_within_hop_budget
1053,5,8,1,1,inf,uncovered_within_hop_budget
1053,5,1,1,1,inf,uncovered_within_hop_budget
1053,5,5,1,1,inf,uncovered_within_hop_budget
1053,5,0,2,1,inf,uncovered_within_hop_budget
1053,5,9,2,1,inf,uncovered_within_hop_budget
1053,5,6,1,1,inf,uncovered_within_hop_budget
1053,6,3,1,1,inf,uncovered_within_hop_budget
1053,6,4,1,1,inf,uncovered_within_hop_budget
1053,6,7,3,1,inf,uncovered_within_hop_budget
1053,7,4,2,1,inf,uncovered_within_hop_budget
1053,7,1,1,1,inf,uncovered_within_hop_budget
1053,7,5,1,1,inf,uncovered_within_hop_budget
1053,7,0,2,1,inf,uncovered_within_hop_budget
1053,7,7,1,1,inf,uncovered_within_hop_budget
1053,7,9,1,1,inf,uncovered_within_hop_budget
1053,7,6,1,1,inf,uncovered_within_hop_budget
1053,8,3,1,1,inf,uncovered_within_hop_budget
1053,8,4,2,1,inf,uncovered_within_hop_budget
1053,8,8,2,1,inf,uncovered_within_hop_budget
1053,8,1,1,1,inf,uncovered_within_hop_budget
1053,8,5,2,1,inf,uncovered_within_hop_budget
1053,8,7,1,1,inf,uncovered_within_hop_budget
1053,8,9,2,1,inf,uncovered_within_hop_budget
1053,8,6,3,1,inf,uncovered_within_hop_budget
1054,0,3,1,1,inf,uncovered_within_hop_budget
1054,0,4,2,1,inf,uncovered_within_hop_budget
1054,0,7,1,1,inf,uncovered_within_hop_budget
1054,0,8,1,1,inf,uncovered_within_hop_budget
1054,1,3,1,1,inf,uncovered_within_hop_budget
1054,1,7,1,1,inf,uncovered_within_hop_budget
1054,1,1,1,1,inf,uncovered_within_hop_budget
1054,1,5,2,1,inf,uncovered_within_hop_budget
1054,1,9,1,1,inf,uncovered_within_hop_budget
1054,2,3,1,1,inf,uncovered_within_hop_budget
1054,2,4,1,1,inf,uncovered_within_hop_budget
1054,2,8,1,1,inf,uncovered_within_hop_budget
1054,2,5,1,1,inf,uncovered_within_hop_budget
1054,2,9,1,1,inf,uncovered_within_hop_budget
1054,2,0,2,1,inf,uncovered_within_hop_budget
1054,2,2,3,1,inf,uncovered_within_hop_budget
1054,2,6,1,1,inf,uncovered_within_hop_budget
1054,3,2,2,1,inf,uncovered_within_hop_budget
1054,4,3,1,1,inf,uncovered_within_hop_budget
1054,4,4,2,1,inf,uncovered_within_hop_budget
1054,4,7,2,1,inf,uncovered_within_hop_budget
1054,4,1,3,1,inf,uncovered_within_hop_budget
1054,4,0,1,1,inf,uncovered_within_hop_budget
1054,4,6,1,1,inf,uncovered_within_hop_budget
1054,5,4,4,1,inf,uncovered_within_hop_budget
1054,5,0,1,1,inf,uncovered_within_hop_budget
1054,5,2,1,1,inf,uncovered_within_hop_budget
1054,6,4,1,1,inf,uncovered_within_hop_budget
1054,6,8,1,1,inf,uncovered_within_hop_budget
1054,6,5,1,1,inf,uncovered_within_hop_budget
1054,6,2,2,1,inf,uncovered_within_hop_budget
1054,7,1,1,1,inf,uncovered_within_hop_budget
1054,7,2,2,1,inf,uncovered_within_hop_budget
1054,7,6,1,1,inf,uncovered_within_hop_budget
1054,8,4,3,1,inf,uncovered_within_hop_budget
1054,8,5,1,1,inf,uncovered_within_hop_budget
1054,8,0,1,1,inf,uncovered_within_hop_budget
1054,8,2,1,1,inf,uncovered_within_hop_budget
1055,0,1,1,1,inf,uncovered_within_hop_budget
1055,0,2,3,1,inf,uncovered_within_hop_budget
1055,0,4,1,1,inf,uncovered_within_hop_budget
1055,0,6,1,1,inf,uncovered_within_hop_budget
1055,0,7,1,1,inf,uncovered_within_hop_budget
1055,0,8,2,1,inf,uncovered_within_hop_budget
1055,1,2,2,1,inf,uncovered_within_hop_budget
1055,1,4,1,1,inf,uncovered_within_hop_budget
1055,1,6,1,1,inf,uncovered_within_hop_budget
1055,1,7,1,1,inf,uncovered_within_hop_budget
1055,1,0,1,1,inf,uncovered_within_hop_budget
1055,2,1,2,1,inf,uncovered_within_hop_budget
1055,2,4,1,1,inf,uncovered_within_hop_budget
1055,2,6,1,1,inf,uncovered_within_hop_budget
1055,2,3,2,1,inf,uncovered_within_hop_budget
1055,3,2,1,1,inf,uncovered_within_hop_budget
1055,3,7,1,1,inf,uncovered_within_hop_budget
1055,3,5,2,1,inf,uncovered_within_hop_budget
1055,4,1,1,1,inf,uncovered_within_hop_budget
1055,4,2,1,1,inf,uncovered_within_hop_budget
1055,4,5,1,1,inf,uncovered_within_hop_budget
1055,4,9,1,1,inf,uncovered_within_hop_budget
1055,5,1,1,1,inf,uncovered_within_hop_budget
1055,5,5,1,1,inf,uncovered_within_hop_budget
1055,5,9,1,1,inf,uncovered_within_hop_budget
1055,6,8,1,1,inf,uncovered_within_hop_budget
1055,6,3,1,1,inf,uncovered_within_hop_budget
1055,7,8,1,1,inf,uncovered_within_hop_budget
1055,7,0,2,1,inf,uncovered_within_hop_budget
1055,7,5,2,1,inf,uncovered_within_hop_budget
1055,8,1,1,1,inf,uncovered_within_hop_budget
1055,8,8,2,1,inf,uncovered_within_hop_budget
1055,8,3,1,1,inf,uncovered_within_hop_budget
1056,0,2,1,1,inf,uncovered_within_hop_budget
1056,0,3,1,1,inf,uncovered_within_hop_budget
1056,0,7,1,1,inf,uncovered_within_hop_budget
1056,1,4,1,1,inf,uncovered_within_hop_budget
1056,1,6,1,1,inf,uncovered_within_hop_budget
1056,2,7,1,1,inf,uncovered_within_hop_budget
1056,2,1,1,1,inf,uncovered_within_hop_budget
1056,2,8,1,1,inf,uncovered_within_hop_budget
1056,2,9,1,1,inf,uncovered_within_hop_budget
1056,4,4,1,1,inf,uncovered_within_hop_budget
1056,4,1,1,1,inf,uncovered_within_hop_budget
1056,4,9,1,1,inf,uncovered_within_hop_budget
1056,5,9,1,1,inf,uncovered_within_hop_budget
1056,6,0,2,1,inf,uncovered_within_hop_budget
1056,7,2,1,1,inf,uncovered_within_hop_budget
1056,8,1,1,1,inf,uncovered_within_hop_budget
1057,0,2,2,1,inf,uncovered_within_hop_budget
1057,0,3,1,1,inf,uncovered_within_hop_budget
1057,0,7,1,1,inf,uncovered_within_hop_budget
1057,1,0,1,1,inf,uncovered_within_hop_budget
1057,1,4,1,1,inf,uncovered_within_hop_budget
1057,1,6,1,1,inf,uncovered_within_hop_budget
1057,1,9,1,1,inf,uncovered_within_hop_budget
1057,2,2,2,1,inf,uncovered_within_hop_budget
1057,2,7,1,1,inf,uncovered_within_hop_budget
1057,2,4,1,1,inf,uncovered_within_hop_budget
1057,2,1,2,1,inf,uncovered_within_hop_budget
1057,2,5,1,1,inf,uncovered_within_hop_budget
1057,4,0,1,1,inf,uncovered_within_hop_budget
1057,4,6,1,1,inf,uncovered_within_hop_budget
1057,4,1,2,1,inf,uncovered_within_hop_budget
1057,4,5,1,1,inf,uncovered_within_hop_budget
1057,5,2,1,1,inf,uncovered_within_hop_budget
1057,5,5,1,1,inf,uncovered_within_hop_budget
1057,6,4,1,1,inf,uncovered_within_hop_budget
